song_id,artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
bf843ef3c4c5dd54,Баста,0.0005110253376378893,0.00011119792211060035,0.00023546194987902652,0.9958175989376437,0.00019797487982160352,0.000666301830398681,9.604995410693041e-05,0.0007257746310985335,0.0001170852482935984,0.00015035203764433912,0.0003137954721735875,0.0001134830892513711,8.65503625772117e-05,8.276385988441315e-05,0.00018725655091589855,0.00014217949338887016,0.00016714523780476324,9.29597023065563e-05,0.0001041737640013508,8.08697390611334e-05
1feaa8c77dea553e,Баста,0.00047747275024912677,0.00010395635809619097,0.00022012760673142433,0.996092542109459,0.00018508207396583111,0.0006218832889539633,8.979487267279991e-05,0.0006772409206631428,0.00010946028459128733,0.0001405606263261627,0.0002933574326404614,0.00010609270992939855,8.091392732411159e-05,7.737401435353139e-05,0.00017506178656876028,0.000132920304342119,0.0001562601907730653,8.690586678216287e-05,9.738963261643893e-05,7.560324296109895e-05
4203e1d88a9242ff,Баста,0.12792651868334604,9.047442327057055e-05,0.029845855713269358,9.357184184610651e-05,0.03595880144377924,0.07408300966454151,0.0075999166599916845,0.5840281398083361,9.526454960001882e-05,0.020065339612295285,0.017726004632496403,0.01790130746732739,7.042032856259765e-05,6.7339499169155e-05,0.03845749501714945,0.01974387502376735,0.026020472744589625,7.563518160937746e-05,8.475932634814928e-05,6.579837870459901e-05
b89be1cbea7905f1,Баста,0.00047746196499744153,0.00010395634527607264,0.00022012756759768579,0.9960939993270179,0.00018508206089924812,0.0006205106316395472,8.9794865901555e-05,0.0006771674048658476,0.00010946027224808081,0.00014056060940182408,0.0002933573998520415,0.00010609269729439378,8.09139197833383e-05,7.73739992300696e-05,0.00017506175808201113,0.00013292028675575125,0.00015626017520908414,8.69058597605874e-05,9.738961922731795e-05,7.560323496015818e-05
5e8f1498ff31e7bb,Баста,0.0007531292524687051,0.00016411690785649098,0.00034751510344429903,0.9938350347557485,0.00029219061334085565,0.0009808028144154195,0.00014176002917734215,0.0010670445656336819,0.0001728060165346302,0.00022190442603452098,0.00046310690360674885,0.00016748959070645296,0.0001277396080617056,0.00012215110507374536,0.0002763716046018113,0.00020984256174684342,0.0002466894809511874,0.00013719913878992715,0.00015374994879593018,0.0001193555730112216
707bf9114cb4fe63,Баста,0.00048742576440033544,0.00010601372758247128,0.00022449814073080408,0.9960136258127078,0.00018874530793357782,0.0006327894417530235,9.157197785373214e-05,0.0006929093398045332,0.0001116265830973933,0.00014334246001475857,0.0002993659535267218,0.00010819236026092685,8.251527341057037e-05,7.890529982067624e-05,0.0001785265166622457,0.00013555089906180598,0.00015935281159318562,8.862579714257783e-05,9.931704543825572e-05,7.709948720455287e-05
f31d3e0360caab92,JILLZAY - ТВОY НОМЕР,0.0008296226810806139,0.00017870303786216102,0.0003784244242442351,0.0001848209827941652,0.030648661775755953,0.0011096788128131094,0.0001543591694612212,0.5622586861974369,0.00018816440152983417,0.11203841928624617,0.11227121266283693,0.03758863503578331,0.000139092639708437,0.0001330074511356194,0.00030093539305511597,0.08802866400277976,0.05312214096119643,0.0001493929066860823,0.00016741471045252562,0.00012996346714139084
570718045619e8da,Скриптонит,0.002337267004726033,0.00050358901717066,0.0010663606697271539,0.0005208295431356761,0.0008965786545608218,0.2254411580612782,0.000434987451538852,0.0032821684338744882,0.05204549465940698,0.0006809089821428448,0.5855559325971421,0.041650087658598324,0.05938202129154712,0.00037481787622256857,0.000848044877216096,0.0006438971776961612,0.0007569612443024694,0.022740876686202872,0.0004717782415114171,0.0003662398719991361
f068d4b0ba5bd29d,Скриптонит,0.12963723783959924,0.0002562305238296013,0.0005426106943400114,0.00026500265092145196,0.00045618902583139276,0.017309616780630834,0.00022132544234866616,0.2428106301584884,0.04019997532168703,0.0003464524831044657,0.23490648823200433,0.05786145693731375,0.039220939255541966,0.000190710629158312,0.0004314919816384351,0.04283559578446303,0.19186745062458216,0.0002142046520001271,0.00024004492372617944,0.00018634605879059473
518b64f877fc580f,Скриптонит,0.11945883662022813,0.00021312961575721263,0.00045134530671825965,0.020518097566704523,0.0003794541031768412,0.14937360249990383,0.00018409596983826786,0.06070336190920822,0.00022441367988944595,0.04786714059132797,0.2836721773949808,0.051273992998729964,0.2640370965438032,0.00015863093366654885,0.00035891067014421523,0.00027251103282226554,0.000320362443841322,0.00017817297667517583,0.0001996666206470895,0.00015500052193673323
